ds,unique_id,y
2011-04-12,% WEIGHTED ILI,-0.1543185296944184
2011-04-12,%UNWEIGHTED ILI,-0.14511414248014567
2011-04-12,AGE 0-4,0.6510991915310715
2011-04-12,AGE 5-24,-0.02571234657464244
2011-04-12,ILITOTAL,0.2336024122077188
2011-04-12,NUM. OF PROVIDERS,1.1364482831720475
2011-04-12,OT,1.111260467696179
2011-04-19,% WEIGHTED ILI,-0.09058590537966783
2011-04-19,%UNWEIGHTED ILI,-0.0545585680496601
2011-04-19,AGE 0-4,0.7943220358421891
2011-04-19,AGE 5-24,0.06710356522299056
2011-04-19,ILITOTAL,0.2775870024009387
2011-04-19,NUM. OF PROVIDERS,1.1445535881149491
2011-04-19,OT,1.0095548445955231
2011-04-26,% WEIGHTED ILI,0.016493048213434006
2011-04-26,%UNWEIGHTED ILI,-0.022687732604350225
2011-04-26,AGE 0-4,0.9830944404752028
2011-04-26,AGE 5-24,0.24896621473510394
2011-04-26,ILITOTAL,0.4186486931721238
2011-04-26,NUM. OF PROVIDERS,1.1526588930578503
2011-04-26,OT,1.2701277015799333
2011-05-03,% WEIGHTED ILI,0.15242883093716386
2011-05-03,%UNWEIGHTED ILI,0.13305186786504378
2011-05-03,AGE 0-4,1.1953459999133178
2011-05-03,AGE 5-24,0.3747623997603223
2011-05-03,ILITOTAL,0.5562671458221224
2011-05-03,NUM. OF PROVIDERS,1.1405009356434983
2011-05-03,OT,1.2310293171418574
2011-05-10,% WEIGHTED ILI,0.14645058860527535
2011-05-10,%UNWEIGHTED ILI,0.13352106773255926
2011-05-10,AGE 0-4,1.1061252116539333
2011-05-10,AGE 5-24,0.4263529700234736
2011-05-10,ILITOTAL,0.5758158525746646
2011-05-10,NUM. OF PROVIDERS,1.1202376732862451
2011-05-10,OT,1.271316474279146
2011-05-17,% WEIGHTED ILI,0.2927057623841857
2011-05-17,%UNWEIGHTED ILI,0.2675992743183225
2011-05-17,AGE 0-4,1.2230514025833374
2011-05-17,AGE 5-24,0.5297696839299733
2011-05-17,ILITOTAL,0.7207650702568666
2011-05-17,NUM. OF PROVIDERS,1.1384746094077731
2011-05-17,OT,1.2917572460225937
2011-05-24,% WEIGHTED ILI,0.40691136725849
2011-05-24,%UNWEIGHTED ILI,0.34185449779586313
2011-05-24,AGE 0-4,1.2084943266041748
2011-05-24,AGE 5-24,0.5288273904091851
2011-05-24,ILITOTAL,0.7438680873280528
2011-05-24,NUM. OF PROVIDERS,1.0756584961002882
2011-05-24,OT,1.1948591595731657
2011-05-31,% WEIGHTED ILI,0.3901983519110306
2011-05-31,%UNWEIGHTED ILI,0.3346427220544215
2011-05-31,AGE 0-4,1.19581558300942
2011-05-31,AGE 5-24,0.5874851620782476
2011-05-31,ILITOTAL,0.7861865945594083
2011-05-31,NUM. OF PROVIDERS,1.0209476877357049
2011-05-31,OT,1.2876009120632141
2011-06-07,% WEIGHTED ILI,0.347617628598888
2011-06-07,%UNWEIGHTED ILI,0.3419674533195242
2011-06-07,AGE 0-4,1.0042256797997942
2011-06-07,AGE 5-24,0.6473208006482953
2011-06-07,ILITOTAL,0.7023270854789007
2011-06-07,NUM. OF PROVIDERS,1.0006844253784517
2011-06-07,OT,1.1169595838718165
2011-06-14,% WEIGHTED ILI,0.5285938474198154
2011-06-14,%UNWEIGHTED ILI,0.5071605622307112
2011-06-14,AGE 0-4,1.175153926780931
2011-06-14,AGE 5-24,0.7121034802024807
2011-06-14,ILITOTAL,0.8563842233526279
2011-06-14,NUM. OF PROVIDERS,1.0067634040856277
2011-06-14,OT,1.1098444296279992
2011-06-21,% WEIGHTED ILI,0.1828738852104593
2011-06-21,%UNWEIGHTED ILI,0.18404694235482705
2011-06-21,AGE 0-4,0.8215578554161065
2011-06-21,AGE 5-24,0.4565063626886944
2011-06-21,ILITOTAL,0.564708632828902
2011-06-21,NUM. OF PROVIDERS,0.92773668089234
2011-06-21,OT,1.1448476669368022
2011-06-28,% WEIGHTED ILI,0.08320664894980738
2011-06-28,%UNWEIGHTED ILI,0.027786008699304792
2011-06-28,AGE 0-4,0.5327642513133614
2011-06-28,AGE 5-24,0.3559165293445592
2011-06-28,ILITOTAL,0.3973228312602596
2011-06-28,NUM. OF PROVIDERS,0.8730258725277564
2011-06-28,OT,1.1076985200864058
2011-07-05,% WEIGHTED ILI,-0.043484848969162986
2011-07-05,%UNWEIGHTED ILI,-0.029890819459356337
2011-07-05,AGE 0-4,0.42710805469040575
2011-07-05,AGE 5-24,0.20868316672141046
2011-07-05,ILITOTAL,0.2765873526238201
2011-07-05,NUM. OF PROVIDERS,0.8243940428703488
2011-07-05,OT,0.9535470426087196
2011-07-12,% WEIGHTED ILI,-0.1700378862346698
2011-07-12,%UNWEIGHTED ILI,-0.18597797538616895
2011-07-12,AGE 0-4,0.2726152160728397
2011-07-12,AGE 5-24,0.07393519324870466
2011-07-12,ILITOTAL,0.14352286006958406
2011-07-12,NUM. OF PROVIDERS,0.7798148656843917
2011-07-12,OT,0.9771214541511948
2011-07-19,% WEIGHTED ILI,-0.2940334737832655
2011-07-19,%UNWEIGHTED ILI,-0.2853353917757873
2011-07-19,AGE 0-4,0.15428027585512946
2011-07-19,AGE 5-24,0.06474783142102017
2011-07-19,ILITOTAL,0.07587989181788983
2011-07-19,NUM. OF PROVIDERS,0.7636042557985891
2011-07-19,OT,1.0438937677488838
2011-07-26,% WEIGHTED ILI,-0.3624248918498417
2011-07-26,%UNWEIGHTED ILI,-0.3659335023512224
2011-07-26,AGE 0-4,-0.0161783880299055
2011-07-26,AGE 5-24,0.01339283453806588
2011-07-26,ILITOTAL,-0.007757472867702597
2011-07-26,NUM. OF PROVIDERS,0.7149724261411815
2011-07-26,OT,1.0189470230168765
2011-08-02,% WEIGHTED ILI,-0.2809285801701749
2011-08-02,%UNWEIGHTED ILI,-0.30618003033448393
2011-08-02,AGE 0-4,-0.07675460742706668
2011-08-02,AGE 5-24,-0.017467278267746102
2011-08-02,ILITOTAL,-0.04896525812448186
2011-08-02,NUM. OF PROVIDERS,0.4900502139756712
2011-08-02,OT,0.7386982296653504
2011-08-09,% WEIGHTED ILI,-0.3379336456754704
2011-08-09,%UNWEIGHTED ILI,-0.34936379591877803
2011-08-09,AGE 0-4,-0.0697108609855363
2011-08-09,AGE 5-24,-0.06528867444774482
2011-08-09,ILITOTAL,-0.09594879764905767
2011-08-09,NUM. OF PROVIDERS,0.4535763417326155
2011-08-09,OT,0.7074186480173166
2011-08-16,% WEIGHTED ILI,-0.4150073611886312
2011-08-16,%UNWEIGHTED ILI,-0.3853444746480661
2011-08-16,AGE 0-4,-0.09741626365555577
2011-08-16,AGE 5-24,-0.15504213230281633
2011-08-16,ILITOTAL,-0.15303990714227747
2011-08-16,NUM. OF PROVIDERS,0.3664443135964268
2011-08-16,OT,0.6237456578466295
2011-08-23,% WEIGHTED ILI,-0.415259848262594
2011-08-23,%UNWEIGHTED ILI,-0.3763167216416111
2011-08-23,AGE 0-4,-0.059849615967393785
2011-08-23,AGE 5-24,-0.17294570919779126
2011-08-23,ILITOTAL,-0.17347719147448065
2011-08-23,NUM. OF PROVIDERS,0.18812760485259886
2011-08-23,OT,0.5381627644790455
2011-08-30,% WEIGHTED ILI,-0.3839107273696257
2011-08-30,%UNWEIGHTED ILI,-0.3573836380987184
2011-08-30,AGE 0-4,-0.0903725172140254
2011-08-30,AGE 5-24,-0.2695307950785768
2011-08-30,ILITOTAL,-0.25400453463125955
2011-08-30,NUM. OF PROVIDERS,0.17596964743824692
2011-08-30,OT,0.24905062173780146
2011-09-06,% WEIGHTED ILI,-0.5150003872221379
2011-09-06,%UNWEIGHTED ILI,-0.4756654491447938
2011-09-06,AGE 0-4,-0.15799248305271693
2011-09-06,AGE 5-24,-0.3281885667476393
2011-09-06,ILITOTAL,-0.29710054724481844
2011-09-06,NUM. OF PROVIDERS,0.08681129306633292
2011-09-06,OT,0.3849116075014984
2011-09-13,% WEIGHTED ILI,-0.5249614095271783
2011-09-13,%UNWEIGHTED ILI,-0.5424395414013936
2011-09-13,AGE 0-4,-0.20729870814342952
2011-09-13,AGE 5-24,-0.4054566354522678
2011-09-13,ILITOTAL,-0.3672981760380381
2011-09-13,NUM. OF PROVIDERS,-0.06718950084879126
2011-09-13,OT,0.3104821991647629
2011-09-20,% WEIGHTED ILI,-0.5129723458861161
2011-09-20,%UNWEIGHTED ILI,-0.5679153564301965
2011-09-20,AGE 0-4,-0.19415038145257285
2011-09-20,AGE 5-24,-0.4172353044621197
2011-09-20,ILITOTAL,-0.3767393128219363
2011-09-20,NUM. OF PROVIDERS,-0.05503154343443936
2011-09-20,OT,0.3438115396213656
2011-09-27,% WEIGHTED ILI,-0.5163524147794861
2011-09-27,%UNWEIGHTED ILI,-0.548878006250078
2011-09-27,AGE 0-4,-0.2368824431978571
2011-09-27,AGE 5-24,-0.4464464036065524
2011-09-27,ILITOTAL,-0.4058402285558344
2011-09-27,NUM. OF PROVIDERS,-0.1259529616848255
2011-09-27,OT,0.18684109747091404
2011-10-04,% WEIGHTED ILI,-0.5147234659152113
2011-10-04,%UNWEIGHTED ILI,-0.5767606428215065
2011-10-04,AGE 0-4,-0.3575652988960774
2011-10-04,AGE 5-24,-0.4803689703549259
2011-10-04,ILITOTAL,-0.4608209662973592
2011-10-04,NUM. OF PROVIDERS,-0.103663373091847
2011-10-04,OT,0.052024658306892985
2011-10-11,% WEIGHTED ILI,-0.6032698682794594
2011-10-11,%UNWEIGHTED ILI,-0.6796961426452522
2011-10-11,AGE 0-4,-0.3566261327038734
2011-10-11,AGE 5-24,-0.4697681682460592
2011-10-11,ILITOTAL,-0.4725946192278676
2011-10-11,NUM. OF PROVIDERS,-0.16647948639933186
2011-10-11,OT,0.2841150458767109
2011-10-18,% WEIGHTED ILI,-0.6645549969256369
2011-10-18,%UNWEIGHTED ILI,-0.7024749273244848
2011-10-18,AGE 0-4,-0.4012365268335657
2011-10-18,AGE 5-24,-0.4959168134479304
2011-10-18,ILITOTAL,-0.5008069573821046
2011-10-18,NUM. OF PROVIDERS,-0.20092703240666224
2011-10-18,OT,0.2320013485774019
2011-10-25,% WEIGHTED ILI,-0.6441458966051383
2011-10-25,%UNWEIGHTED ILI,-0.6908144417280818
2011-10-25,AGE 0-4,-0.43222901117629936
2011-10-25,AGE 5-24,-0.4768353696519703
2011-10-25,ILITOTAL,-0.4817025394193929
2011-10-25,NUM. OF PROVIDERS,-0.14621622404207868
2011-10-25,OT,0.2790933553201103
2011-11-01,% WEIGHTED ILI,-0.6199999875899934
2011-11-01,%UNWEIGHTED ILI,-0.6584987352972757
2011-11-01,AGE 0-4,-0.4434990054827479
2011-11-01,AGE 5-24,-0.4803689703549259
2011-11-01,ILITOTAL,-0.4754824963617658
2011-11-01,NUM. OF PROVIDERS,-0.16647948639933186
2011-11-01,OT,0.20965504412492225
2011-11-08,% WEIGHTED ILI,-0.6638830555191236
2011-11-08,%UNWEIGHTED ILI,-0.6896805420482528
2011-11-08,AGE 0-4,-0.4754306560176856
2011-11-08,AGE 5-24,-0.4775420897925614
2011-11-08,ILITOTAL,-0.4902550986236301
2011-11-08,NUM. OF PROVIDERS,-0.1502688765135293
2011-11-08,OT,0.2389110898915756
2011-11-15,% WEIGHTED ILI,-0.7262457338390189
2011-11-15,%UNWEIGHTED ILI,-0.7026043917323732
2011-11-15,AGE 0-4,-0.4467860871554621
2011-11-15,AGE 5-24,-0.46882587472527104
2011-11-15,ILITOTAL,-0.4874782936871895
2011-11-15,NUM. OF PROVIDERS,-0.1705321388707825
2011-11-15,OT,0.2905527745014914
2011-11-22,% WEIGHTED ILI,-0.5665647635207559
2011-11-22,%UNWEIGHTED ILI,-0.5884645728500869
2011-11-22,AGE 0-4,-0.2697532599249988
2011-11-22,AGE 5-24,-0.38095700391177584
2011-11-22,ILITOTAL,-0.36640959845837706
2011-11-22,NUM. OF PROVIDERS,-0.1705321388707825
2011-11-22,OT,0.4403949509445316
2011-11-29,% WEIGHTED ILI,-0.5225098414864447
2011-11-29,%UNWEIGHTED ILI,-0.5717558442346748
2011-11-29,AGE 0-4,-0.33549489337928223
2011-11-29,AGE 5-24,-0.33219331421098897
2011-11-29,ILITOTAL,-0.34674981950837724
2011-11-29,NUM. OF PROVIDERS,-0.1705321388707825
2011-11-29,OT,0.4664386881305919
2011-12-06,% WEIGHTED ILI,-0.4230543685781487
2011-12-06,%UNWEIGHTED ILI,-0.5068064181295243
2011-12-06,AGE 0-4,-0.369304876298628
2011-12-06,AGE 5-24,-0.3418518227990675
2011-12-06,ILITOTAL,-0.3491934078524451
2011-12-06,NUM. OF PROVIDERS,-0.1624268339278812
2011-12-06,OT,0.2838877805077438
2011-12-13,% WEIGHTED ILI,-0.3993938863245576
2011-12-13,%UNWEIGHTED ILI,-0.4551336104977744
2011-12-13,AGE 0-4,-0.2331257784290409
2011-12-13,AGE 5-24,-0.2061615558055736
2011-12-13,ILITOTAL,-0.2285690014134632
2011-12-13,NUM. OF PROVIDERS,-0.14216357157062806
2011-12-13,OT,0.5615405040676068
2011-12-20,% WEIGHTED ILI,-0.4163675334903007
2011-12-20,%UNWEIGHTED ILI,-0.4311957283680499
2011-12-20,AGE 0-4,-0.17724538999289996
2011-12-20,AGE 5-24,-0.1821330710254757
2011-12-20,ILITOTAL,-0.19813521931007366
2011-12-20,NUM. OF PROVIDERS,-0.10974235179902296
2011-12-20,OT,0.5984667560369009
2011-12-27,% WEIGHTED ILI,-0.3634185506570493
2011-12-27,%UNWEIGHTED ILI,-0.39832567098266064
2011-12-27,AGE 0-4,-0.11807791988404485
2011-12-27,AGE 5-24,-0.2068682759461647
2011-12-27,ILITOTAL,-0.1813633174939721
2011-12-27,NUM. OF PROVIDERS,-0.1502688765135293
2011-12-27,OT,0.567912675374416
2012-01-03,% WEIGHTED ILI,-0.4152109797966656
2012-01-03,%UNWEIGHTED ILI,-0.4386334151568138
2012-01-03,AGE 0-4,0.04721532994386783
2012-01-03,AGE 5-24,-0.012755810663805342
2012-01-03,ILITOTAL,-0.004980667931261946
2012-01-03,NUM. OF PROVIDERS,1.2357382687225884
2012-01-03,OT,1.2484544522586256
2012-01-10,% WEIGHTED ILI,-0.33583230164055594
2012-01-10,%UNWEIGHTED ILI,-0.33984077638550103
2012-01-10,AGE 0-4,0.13502736891494646
2012-01-10,AGE 5-24,0.061685377478458675
2012-01-10,ILITOTAL,0.07976741872890672
2012-01-10,NUM. OF PROVIDERS,1.2519488786083908
2012-01-10,OT,1.2076952824319436
2012-01-17,% WEIGHTED ILI,-0.3259364372900868
2012-01-17,%UNWEIGHTED ILI,-0.33282015614563976
2012-01-17,AGE 0-4,0.2486664781716364
2012-01-17,AGE 5-24,0.11492496140298927
2012-01-17,ILITOTAL,0.12719524704331306
2012-01-17,NUM. OF PROVIDERS,1.3086860132086997
2012-01-17,OT,1.3278181413946666
2012-01-24,% WEIGHTED ILI,-0.2946036058857616
2012-01-24,%UNWEIGHTED ILI,-0.2984903658390913
2012-01-24,AGE 0-4,0.316286444010328
2012-01-24,AGE 5-24,0.1231700297098856
2012-01-24,ILITOTAL,0.16362692780941435
2012-01-24,NUM. OF PROVIDERS,1.2884227508514463
2012-01-24,OT,1.3319438819389928
2012-01-31,% WEIGHTED ILI,-0.19488750115918144
2012-01-31,%UNWEIGHTED ILI,-0.17817535536711546
2012-01-31,AGE 0-4,0.3068947820882875
2012-01-31,AGE 5-24,0.15944833026022948
2012-01-31,ILITOTAL,0.18006561303314306
2012-01-31,NUM. OF PROVIDERS,1.2296592900154124
2012-01-31,OT,1.0539502603256794
2012-02-07,% WEIGHTED ILI,-0.07208104628150658
2012-02-07,%UNWEIGHTED ILI,-0.08487409282302079
2012-02-07,AGE 0-4,0.4980151022018115
2012-02-07,AGE 5-24,0.329767884142688
2012-02-07,ILITOTAL,0.35922506753229383
2012-02-07,NUM. OF PROVIDERS,1.3208439706230517
2012-02-07,OT,1.2772384853358858
2012-02-14,% WEIGHTED ILI,0.022259527192966675
2012-02-14,%UNWEIGHTED ILI,0.0362055396552768
2012-02-14,AGE 0-4,0.6393596141285209
2012-02-14,AGE 5-24,0.4195213419977595
2012-02-14,ILITOTAL,0.4646325829195809
2012-02-14,NUM. OF PROVIDERS,1.3046333607372491
2012-02-14,OT,1.2408017280074441
2012-02-21,% WEIGHTED ILI,0.4609598905751269
2012-02-21,%UNWEIGHTED ILI,0.5415251080830018
2012-02-21,AGE 0-4,0.92909238442347
2012-02-21,AGE 5-24,0.3867766421503712
2012-02-21,ILITOTAL,0.5787037297085629
2012-02-21,NUM. OF PROVIDERS,1.3086860132086997
2012-02-21,OT,0.5862687244063766
2012-02-28,% WEIGHTED ILI,0.34461221794430125
2012-02-28,%UNWEIGHTED ILI,0.4486843565199871
2012-02-28,AGE 0-4,1.1408743607654832
2012-02-28,AGE 5-24,0.7709968252517403
2012-02-28,ILITOTAL,1.0086642060670332
2012-02-28,NUM. OF PROVIDERS,1.3856864101662618
2012-02-28,OT,1.4776646883255715
2012-03-06,% WEIGHTED ILI,0.8879806906004364
2012-03-06,%UNWEIGHTED ILI,1.1001509947923456
2012-03-06,AGE 0-4,1.7907773657706854
2012-03-06,AGE 5-24,1.6753630318281691
2012-03-06,ILITOTAL,1.7146390931077045
2012-03-06,NUM. OF PROVIDERS,1.3856864101662618
2012-03-06,OT,1.4952864953962541
2012-03-13,% WEIGHTED ILI,1.382554000027221
2012-03-13,%UNWEIGHTED ILI,1.6640162800222782
2012-03-13,AGE 0-4,2.2415771380286293
2012-03-13,AGE 5-24,2.1672402496795846
2012-03-13,ILITOTAL,2.2205729525271907
2012-03-13,NUM. OF PROVIDERS,1.3269229493302277
2012-03-13,OT,1.390560865181054
2012-03-20,% WEIGHTED ILI,2.0894607939122234
2012-03-20,%UNWEIGHTED ILI,2.470066896868113
2012-03-20,AGE 0-4,2.7581185437408564
2012-03-20,AGE 5-24,2.4089385377617463
2012-03-20,ILITOTAL,2.7648267200695584
2012-03-20,NUM. OF PROVIDERS,1.1871064390651809
2012-03-20,OT,1.1380297058677884
2012-03-27,% WEIGHTED ILI,3.519091475154332
2012-03-27,%UNWEIGHTED ILI,3.749748713311509
2012-03-27,AGE 0-4,3.304243684507511
2012-03-27,AGE 5-24,1.8011592168533876
2012-03-27,ILITOTAL,3.015405597533962
2012-03-27,NUM. OF PROVIDERS,1.1810274603580049
2012-03-27,OT,0.4962323039046099
2012-04-03,% WEIGHTED ILI,2.3694526694480906
2012-04-03,%UNWEIGHTED ILI,2.826728307271354
2012-04-03,AGE 0-4,2.7102210679384497
2012-04-03,AGE 5-24,1.2633451898635495
2012-04-03,ILITOTAL,2.739391186851762
2012-04-03,NUM. OF PROVIDERS,1.3370545805088545
2012-04-03,OT,0.8453468745410414
2012-04-10,% WEIGHTED ILI,2.1059946248846115
2012-04-10,%UNWEIGHTED ILI,2.5895564631287193
2012-04-10,AGE 0-4,2.6411923528114523
2012-04-10,AGE 5-24,2.2800798987939657
2012-04-10,ILITOTAL,3.3828324267237897
2012-04-10,NUM. OF PROVIDERS,1.3633968215732837
2012-04-10,OT,1.5598342306707838
2012-04-17,% WEIGHTED ILI,2.256908592415348
2012-04-17,%UNWEIGHTED ILI,2.601729593024816
2012-04-17,AGE 0-4,2.7989722731017324
2012-04-17,AGE 5-24,2.8850323391399595
2012-04-17,ILITOTAL,3.3322945768805696
2012-04-17,NUM. OF PROVIDERS,1.3897390626377124
2012-04-17,OT,1.5064924262814792
2012-04-24,% WEIGHTED ILI,2.017428675133992
2012-04-24,%UNWEIGHTED ILI,2.1324167699856846
2012-04-24,AGE 0-4,2.239229222548119
2012-04-24,AGE 5-24,2.283613499496921
2012-04-24,ILITOTAL,2.5531231117153235
2012-04-24,NUM. OF PROVIDERS,1.3289492755659529
2012-04-24,OT,1.2455043729499176
2012-05-01,% WEIGHTED ILI,1.669208276417974
2012-05-01,%UNWEIGHTED ILI,1.7246733962283058
2012-05-01,AGE 0-4,1.8485360865912344
2012-05-01,AGE 5-24,2.0984528226620496
2012-05-01,ILITOTAL,2.262336098771258
2012-05-01,NUM. OF PROVIDERS,1.2985543820300731
2012-05-01,OT,1.368009147798931
2012-05-08,% WEIGHTED ILI,1.2640072464296248
2012-05-08,%UNWEIGHTED ILI,1.3258274421808507
2012-05-08,AGE 0-4,1.448451288712309
2012-05-08,AGE 5-24,1.6657045232400909
2012-05-08,ILITOTAL,1.7268570348280432
2012-05-08,NUM. OF PROVIDERS,1.233711942486863
2012-05-08,OT,1.216991310120272
2012-05-15,% WEIGHTED ILI,1.0421769900926865
2012-05-15,%UNWEIGHTED ILI,1.028589326109801
2012-05-15,AGE 0-4,1.2286863997365618
2012-05-15,AGE 5-24,1.3309547499800995
2012-05-15,ILITOTAL,1.4307385564060122
2012-05-15,NUM. OF PROVIDERS,1.2235803113082364
2012-05-15,OT,1.2132458020201793
2012-05-22,% WEIGHTED ILI,0.7939984858761034
2012-05-22,%UNWEIGHTED ILI,0.8749785028170977
2012-05-22,AGE 0-4,1.139465611477177
2012-05-22,AGE 5-24,1.1000928373870025
2012-05-22,ILITOTAL,1.23058645658737
2012-05-22,NUM. OF PROVIDERS,1.2519488786083908
2012-05-22,OT,1.142719239346668
2012-05-29,% WEIGHTED ILI,0.6062702740127578
2012-05-29,%UNWEIGHTED ILI,0.706023106079351
2012-05-29,AGE 0-4,0.9206398886936336
2012-05-29,AGE 5-24,0.9978539903814878
2012-05-29,ILITOTAL,1.0875254662619478
2012-05-29,NUM. OF PROVIDERS,1.1567115455293009
2012-05-29,OT,1.1739507456281892
2012-06-05,% WEIGHTED ILI,0.6824887913721741
2012-06-05,%UNWEIGHTED ILI,0.7314815433352831
2012-06-05,AGE 0-4,0.9948340178777536
2012-06-05,AGE 5-24,0.9337780309678936
2012-06-05,ILITOTAL,1.042874442883982
2012-06-05,NUM. OF PROVIDERS,1.1384746094077731
2012-06-05,OT,1.066865051966023
2012-06-12,% WEIGHTED ILI,0.5312327445799404
2012-06-12,%UNWEIGHTED ILI,0.6271975283367521
2012-06-12,AGE 0-4,0.8487936749900239
2012-06-12,AGE 5-24,0.7820687741210011
2012-06-12,ILITOTAL,0.8832636951373735
2012-06-12,NUM. OF PROVIDERS,1.061474212450211
2012-06-12,OT,0.96775549865703
2012-06-19,% WEIGHTED ILI,0.2668624886524664
2012-06-19,%UNWEIGHTED ILI,0.3459035188747928
2012-06-19,AGE 0-4,0.6032017157286651
2012-06-19,AGE 5-24,0.5535625953298742
2012-06-19,ILITOTAL,0.645791336972969
2012-06-19,NUM. OF PROVIDERS,1.0189213614999793
2012-06-19,OT,1.0044238918423036
2012-06-26,% WEIGHTED ILI,0.13249864158276187
2012-06-26,%UNWEIGHTED ILI,0.20578653621637694
2012-06-26,AGE 0-4,0.5435646625237078
2012-06-26,AGE 5-24,0.3436667135743132
2012-06-26,ILITOTAL,0.4747401528882249
2012-06-26,NUM. OF PROVIDERS,0.9905527941998248
2012-06-26,OT,0.9206285280114036
2012-07-03,% WEIGHTED ILI,-0.0660620802280111
2012-07-03,%UNWEIGHTED ILI,0.0331731182892972
2012-07-03,AGE 0-4,0.39611557034767214
2012-07-03,AGE 5-24,0.1304728044959938
2012-07-03,ILITOTAL,0.3146851163517858
2012-07-03,NUM. OF PROVIDERS,0.9054470922993616
2012-07-03,OT,0.9101612095753212
2012-07-10,% WEIGHTED ILI,-0.2525441462101869
2012-07-10,%UNWEIGHTED ILI,-0.18531762001707325
2012-07-10,AGE 0-4,0.20546483333025012
2012-07-10,AGE 5-24,0.04331065382308971
2012-07-10,ILITOTAL,0.1530750690509399
2012-07-10,NUM. OF PROVIDERS,0.8507362839347778
2012-07-10,OT,1.000639049351428
2012-07-17,% WEIGHTED ILI,-0.3767433523668168
2012-07-17,%UNWEIGHTED ILI,-0.33650424399428003
2012-07-17,AGE 0-4,0.0162228456011342
2012-07-17,AGE 5-24,-0.05563016585966627
2012-07-17,ILITOTAL,-0.027972612804990537
2012-07-17,NUM. OF PROVIDERS,0.8304730215775247
2012-07-17,OT,0.8775311471770789
2012-07-24,% WEIGHTED ILI,-0.4479935756901953
2012-07-24,%UNWEIGHTED ILI,-0.4204910202795488
2012-07-24,AGE 0-4,-0.039657542835006734
2012-07-24,AGE 5-24,-0.08978830598823677
2012-07-24,ILITOTAL,-0.09450485908210854
2012-07-24,NUM. OF PROVIDERS,0.787920170627293
2012-07-24,OT,0.9032514682611475
2012-07-31,% WEIGHTED ILI,-0.5249858437601423
2012-07-31,%UNWEIGHTED ILI,-0.4468444128383345
2012-07-31,AGE 0-4,-0.1096254241542084
2012-07-31,AGE 5-24,-0.14208559639197926
2012-07-31,ILITOTAL,-0.16148139414905704
2012-07-31,NUM. OF PROVIDERS,0.7149724261411815
2012-07-31,OT,0.7605462985012482
2012-08-07,% WEIGHTED ILI,-0.5328618115189109
2012-08-07,%UNWEIGHTED ILI,-0.4517536336743759
2012-08-07,AGE 0-4,-0.11760833678794283
2012-08-07,AGE 5-24,-0.20451254214419431
2012-08-07,ILITOTAL,-0.1928037538321076
2012-08-07,NUM. OF PROVIDERS,0.6237877455335422
2012-08-07,OT,0.6708726284922559
2012-08-14,% WEIGHTED ILI,-0.5430101629433427
2012-08-14,%UNWEIGHTED ILI,-0.4658556963591464
2012-08-14,AGE 0-4,-0.1133820889230246
2012-08-14,AGE 5-24,-0.2737711159221235
2012-08-14,ILITOTAL,-0.2357886942482089
2012-08-14,NUM. OF PROVIDERS,0.5265240862187269
2012-08-14,OT,0.5659109919323594
2012-08-21,% WEIGHTED ILI,-0.5891582842682469
2012-08-21,%UNWEIGHTED ILI,-0.5013411085616126
2012-08-21,AGE 0-4,-0.2077682912395316
2012-08-21,AGE 5-24,-0.3595198263138454
2012-08-21,ILITOTAL,-0.3166492539973606
2012-08-21,NUM. OF PROVIDERS,0.33807574629627235
2012-08-21,OT,0.383329490894458
2012-08-28,% WEIGHTED ILI,-0.5633394447694918
2012-08-28,%UNWEIGHTED ILI,-0.492965022037818
2012-08-28,AGE 0-4,-0.2645878458678765
2012-08-28,AGE 5-24,-0.3889664988384751
2012-08-28,ILITOTAL,-0.36096706078295343
2012-08-28,NUM. OF PROVIDERS,0.3319967675890964
2012-08-28,OT,0.20934036899866004
2012-09-04,% WEIGHTED ILI,-0.6676907234893659
2012-09-04,%UNWEIGHTED ILI,-0.609613322434025
2012-09-04,AGE 0-4,-0.32375531597673163
2012-09-04,AGE 5-24,-0.4631721136005421
2012-09-04,ILITOTAL,-0.422278913779563
2012-09-04,NUM. OF PROVIDERS,0.20028556226695074
2012-09-04,OT,0.2851552219885221
2012-09-11,% WEIGHTED ILI,-0.6673404994835468
2012-09-11,%UNWEIGHTED ILI,-0.5967798371688334
2012-09-11,AGE 0-4,-0.33032947932215995
2012-09-11,AGE 5-24,-0.4787199566935466
2012-09-11,ILITOTAL,-0.433275061327868
2012-09-11,NUM. OF PROVIDERS,0.1962329097955001
2012-09-11,OT,0.20763587873140651
2012-09-18,% WEIGHTED ILI,-0.6807353459944782
2012-09-18,%UNWEIGHTED ILI,-0.6160691650555804
2012-09-18,AGE 0-4,-0.3735311241635463
2012-09-18,AGE 5-24,-0.4662345675431036
2012-09-18,ILITOTAL,-0.4404947541626136
2012-09-18,NUM. OF PROVIDERS,0.16786434249534565
2012-09-18,OT,0.2316954144268692
2012-09-25,% WEIGHTED ILI,-0.7408134235322281
2012-09-25,%UNWEIGHTED ILI,-0.695904391401981
2012-09-25,AGE 0-4,-0.4552385828852986
2012-09-25,AGE 5-24,-0.5098156428795556
2012-09-25,ILITOTAL,-0.5025841125414267
2012-09-25,NUM. OF PROVIDERS,0.13544312272374054
2012-09-25,OT,0.2044454225901372
2012-10-02,% WEIGHTED ILI,-0.714532777030451
